school_id,school_name,degree_type,state_abbrev,school_website,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,official_match_reason,discovery_method,search_or_sitemap_query,source_last_checked,fetch_status,review_status,notes
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,http://medicine.yale.edu/education/admissions/,Yale School of Medicine,admissions_page,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/about/history-facts-and-figures/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/education/paonline/current-students/class-profile/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/internal-medicine/about/annual-report/,Sitemap stats-like URL,annual_report,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/internal-medicine/about/annual-report/issue/,Sitemap stats-like URL,annual_report,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/internal-medicine/geriatrics/patient-and-caregiver-resources/retirement/financial-and-legal-facts-and-figures/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/keck/nida/general/factsheet/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,https://medicine.yale.edu/md-program/admissions/how-to-apply/,https://medicine.yale.edu/md-program/admissions/how-to-apply/,Letter requirement URL from normalized source table,admissions_page,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,cycletrack_md_phd_requirement_url; cycletrack_md_requirement_url; normalized_letter_requirement_url,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,Candidate URL only; letter requirement page is not score evidence unless fetched class-profile context is found. Matched CycleTrack requirement URL as official candidate seed; match=exact score=1. Matched CycleTrack requirement URL as official candidate seed; match=exact score=1.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/neurology/about/annual-reports/,Sitemap stats-like URL,annual_report,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/2021-2022-annual-report-clinical-affairs/,Sitemap stats-like URL,annual_report,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/2021-2022-annual-report-department-vital-stats/,Sitemap stats-like URL,annual_report,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/department-of-neurology-annual-report-2020-2022/,Sitemap stats-like URL,annual_report,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/smilow-cancer-hospital-breast-surgeon-explains-the-facts-on-male-breast-cancer/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/student-profile-haley-allcroft-mph-23/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/student-profile-kingsley-cruickshank-mph-22/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/student-profile-megan-pinaire-mph-22/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/student-profile-phoenix-rongcan-sun-mph-22/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,CT,http://medicine.yale.edu/education/admissions/,https://medicine.yale.edu/news-article/student-profile-sunny-sun-mph-23-social-and-behavioral-sciences/,Sitemap stats-like URL,class_profile,medicine.yale.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Yale School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.yale.edu/.
